year,month,day,hour,u_wind,v_wind,wind_speed
2024,1,7,9,2.6427271,2.1072192,3.3799969757950543
2024,1,7,10,1.8989918,1.580997,2.4709758047379755
2024,1,7,11,1.8194696,1.182977,2.1702313265609505
2024,1,7,12,1.6682492,0.94296455,1.9163083541287682
2024,1,7,13,1.5978954,0.69536114,1.7426407458432709
2024,1,7,14,1.6879257,0.57481956,1.7831182486238315
2024,1,7,15,1.3457575,0.4326352,1.4135899026592837
2024,1,7,16,1.6659284,0.37855244,1.7083966930260632
2024,1,7,17,2.2541044,0.28229713,2.271712615906268
2024,1,7,18,2.6980639,-0.17180777,2.703528518306208
2024,1,7,19,2.722934,-0.27583998,2.7368699835744703
2024,1,7,20,2.36273,0.037862837,2.3630333834649404
2024,1,7,21,1.9899747,0.33328372,2.017691129529379
2024,1,7,22,1.4842077,0.4575653,1.5531383241730774
2024,1,7,23,0.75116026,0.27986085,0.8016007983530915
2024,1,8,0,0.511363,0.52680326,0.7341756039824987
2024,1,8,1,-0.16592014,1.2351322,1.2462267397188944
2024,1,8,2,-0.18696976,1.399006,1.41144447413482
2024,1,8,3,-0.004904747,1.2342582,1.2342679202026694
2024,1,8,4,-0.14718628,1.3812056,1.389025772406453
2024,1,8,5,-0.22885704,1.8116866,1.8260843377138178
2024,1,8,6,-0.49954414,2.2142327,2.2698834169956954
2024,1,8,7,-0.44163704,2.527087,2.5653872698771747
2024,1,8,8,0.23659134,2.8247108,2.8346017048175582
2024,1,8,9,0.56934834,2.9248006,2.979700702715669
2024,1,8,10,0.40830135,2.8018582,2.8314517996485185
2024,1,8,11,-0.5377245,2.6065695,2.6614568077976344
2024,1,8,12,-0.50481987,1.5156039,1.5974662070613463
2024,1,8,13,-1.5617733,1.5883998,2.2275883066029474
2024,1,8,14,-2.4112082,1.9379847,3.093494702224665
2024,1,8,15,-3.1764565,2.3011084,3.9223685795117964
2024,1,8,16,-3.6649036,2.5676079,4.47483283705031
2024,1,8,17,-4.0193157,2.7670898,4.879721821707071
2024,1,8,18,-4.189228,2.7939224,5.0354378393413475
2024,1,8,19,-4.429188,2.898263,5.293168486880903
2024,1,8,20,-4.432273,2.9129095,5.303780251723253
2024,1,8,21,-4.3982983,2.877058,5.25571027724935
2024,1,8,22,-4.4436884,2.8297367,5.268185302028013
2024,1,8,23,-4.3293467,2.7583141,5.133375042731553
2024,1,9,0,-4.2172117,2.807971,5.066515159355938
2024,1,9,1,-4.162218,2.807006,5.020292967946808
2024,1,9,2,-4.17589,2.847641,5.054415519815441
2024,1,9,3,-4.265009,2.9653473,5.194572715127015
2024,1,9,4,-4.488641,3.343935,5.597302695822519
2024,1,9,5,-4.5216227,3.756693,5.878589363247273
2024,1,9,6,-4.22301,3.909708,5.754965753096608
2024,1,9,7,-4.1003923,4.287237,5.932421081172856
2024,1,9,8,-3.9202404,4.405588,5.89724442081611
2024,1,9,9,-3.7625952,4.294074,5.709307706181677
2024,1,9,10,-3.657711,4.1929874,5.5641705276674385
2024,1,9,11,-3.165187,3.9066572,5.027959688019344
2024,1,9,12,-2.880642,3.423398,4.474120244196003
2024,1,9,13,-3.0771399,3.0780878,4.352403270549963
2024,1,9,14,-3.1390543,3.0457115,4.373787893248816
2024,1,9,15,-3.1223269,3.0081167,4.335630424472891
2024,1,9,16,-2.9887352,2.9700909,4.213546943183891
2024,1,9,17,-2.9365425,2.9937487,4.193544203553447
2024,1,9,18,-2.8798122,2.950491,4.122949841584432
2024,1,9,19,-2.8371277,2.951313,4.0938419655658445
2024,1,9,20,-2.8778105,2.8827982,4.073366983335964
2024,1,9,21,-2.8531094,2.8204632,4.011888030770045
2024,1,9,22,-2.6802359,2.6973324,3.8025341891889295
2024,1,9,23,-2.7702904,2.7461061,3.900718874164582
2024,1,10,0,-2.8976269,3.0668716,4.219234906043812
2024,1,10,1,-2.8929262,3.07407,4.2212472462827995
2024,1,10,2,-3.0041876,3.0558634,4.285258923246673
2024,1,10,3,-3.011469,2.982623,4.238512170288013
2024,1,10,4,-3.13863,3.09803,4.410078023510816
2024,1,10,5,-3.2052336,3.7159567,4.907326804880027
2024,1,10,6,-3.0878382,3.9981165,5.051700711195663
2024,1,10,7,-3.0084715,5.0485992,5.877010721269584
2024,1,10,8,-2.4943752,5.223359,5.7883838982297044
2024,1,10,9,-1.8928843,5.034522,5.378607918314198
2024,1,10,10,-2.3748703,4.075447,4.71691401931714
2024,1,10,11,-2.6293802,3.3386116,4.249702084597191
2024,1,10,12,-2.6656837,2.5224571,3.669967271225761
2024,1,10,13,-3.101983,2.3098583,3.867524329239554
2024,1,10,14,-3.3820019,2.4204435,4.158904134539667
2024,1,10,15,-3.4157133,2.5398703,4.256528910543881
2024,1,10,16,-3.4223585,2.6929703,4.354839457137162
2024,1,10,17,-3.5912304,2.8080187,4.5587174362497755
2024,1,10,18,-3.750104,3.1403236,4.891309865127551
2024,1,10,19,-3.7161884,3.5211267,5.119413054489009
2024,1,10,20,-3.4794579,3.4933023,4.930495739963091
2024,1,10,21,-3.1887484,3.1186886,4.46030655688939
2024,1,10,22,-3.2295084,2.6969423,4.207519748447994
2024,1,10,23,-2.7570944,2.1833944,3.516927733701268
2024,1,11,0,-2.4223166,1.9898596,3.134829919841084
2024,1,11,1,-1.6237011,1.8882294,2.4903444344034558
2024,1,11,2,-0.6348238,2.2713242,2.3583711932952967
2024,1,11,3,-0.016231477,2.4155178,2.415572341458888
2024,1,11,4,0.8285697,2.0439663,2.2055217008773607
2024,1,11,5,2.0325377,1.3832343,2.4585659482071307
2024,1,11,6,1.9149313,1.4724908,2.415613999106233
2024,1,11,7,2.0274057,1.2280378,2.370327182477109
2024,1,11,8,2.5120559,0.22879887,2.522453891482732
2024,1,11,9,2.3703122,-1.2902975,2.698749275335213
2024,1,11,10,1.5644009,-2.0942192,2.614020715591236
2024,1,11,11,0.38941848,-2.1014605,2.1372371900253477
2024,1,11,12,-0.25334746,-1.5145578,1.5356009832219446
2024,1,11,13,-0.21362877,-1.1005497,1.1210918287123326
2024,1,11,14,-0.5169697,-0.9804487,1.1083940404790344
2024,1,11,15,-0.60149384,-0.78423405,0.9883409707469802
2024,1,11,16,-0.9184122,-0.28126335,0.9605155166317126
2024,1,11,17,-1.0979052,0.112802505,1.1036848025577073
2024,1,11,18,-1.3559113,0.42414856,1.4207031117384992
2024,1,11,19,-1.4673376,0.47461128,1.542185308636398
2024,1,11,20,-1.5513744,0.5278044,1.6387007343736153
2024,1,11,21,-1.7768383,0.6474142,1.8911106550514936
2024,1,11,22,-2.149207,0.8273163,2.3029423479498123
2024,1,11,23,-2.1957054,0.911561,2.3774073574712506
2024,1,12,0,-2.33323,1.0648947,2.5647539825852155
2024,1,12,1,-2.501566,1.1619148,2.758238238416066
2024,1,12,2,-2.6983576,1.2830038,2.987847454236172
2024,1,12,3,-2.8699417,1.4135885,3.199187075146381
2024,1,12,4,-3.2637234,1.6275578,3.647030916026078
2024,1,12,5,-3.3775406,1.7519884,3.8048973466112077
2024,1,12,6,-3.1168804,1.7355671,3.5675112707614813
2024,1,12,7,-2.9724398,2.0117207,3.5892085708810866
2024,1,12,8,-2.7844152,2.4072332,3.680725488282615
2024,1,12,9,-2.5602093,2.6968126,3.7185306087053496
2024,1,12,10,-1.9789095,2.6645622,3.319032183061208
2024,1,12,11,-1.8429356,2.0545034,2.7599630205258845
2024,1,12,12,-2.34091,1.6300154,2.852509342297532
2024,1,12,13,-3.0312119,1.6816006,3.46641396507117
2024,1,12,14,-3.4540358,1.9134226,3.9486135555739095
2024,1,12,15,-3.4895115,2.179656,4.114315355144464
2024,1,12,16,-3.295887,2.424532,4.09160435344516
2024,1,12,17,-3.185728,2.6647987,4.153313816978288
2024,1,12,18,-2.538415,2.7542048,3.7455566061311787
2024,1,12,19,-0.96542454,3.0066776,3.157871893222433
2024,1,12,20,-1.1779013,2.9043808,3.134147287370817
2024,1,12,21,-2.0643597,3.2417889,3.8432767094981206
2024,1,12,22,-2.9869766,3.6224794,4.695145006700213
2024,1,12,23,-2.8568935,3.4781313,4.501026326925237
2024,1,13,0,-2.3773022,2.9829597,3.814395687475693
2024,1,13,1,-2.0223312,2.73248,3.3994515519808144
2024,1,13,2,-1.4901409,2.9940453,3.3443724300199036
2024,1,13,3,-0.8331194,3.3190565,3.4220204623438804
2024,1,13,4,-0.31523132,3.7502718,3.763496956273254
2024,1,13,5,-0.39863396,4.423023,4.440950739487654
2024,1,13,6,-1.7990007,4.8885717,5.2090821947804224
2024,1,13,7,-3.4325657,4.440627,5.6126354089794726
2024,1,13,8,-3.0315218,5.182605,6.004124983155426
2024,1,13,9,-0.6610708,5.2383995,5.279947349580005
2024,1,13,10,0.7846184,4.535924,4.603284930326391
2024,1,13,11,-0.14345932,3.2201262,3.2233201844615484
2024,1,13,12,-0.9439192,2.2909832,2.4778190904165327
2024,1,13,13,-2.0506506,1.9781151,2.849229219667322
2024,1,13,14,-2.48841,1.7868195,3.0634797345291624
2024,1,13,15,-2.608842,1.8590527,3.2034563871139543
2024,1,13,16,-2.66086,1.9632511,3.306740268581243
2024,1,13,17,-2.6813374,2.0571117,3.379538242279799
2024,1,13,18,-2.7851038,2.1409063,3.5128739083235327
2024,1,13,19,-2.96214,2.16156,3.666962743208239
2024,1,13,20,-3.184473,2.131978,3.8322576726483115
2024,1,13,21,-3.3990679,2.229333,4.064921614213938
2024,1,13,22,-3.6770344,2.366147,4.372554589542097
2024,1,13,23,-3.6143627,2.5231333,4.407926880711644
2024,1,14,0,-3.6275806,2.5970173,4.461371999121395
2024,1,14,1,-3.7310534,2.6261778,4.5626274109508085
2024,1,14,2,-3.8073425,2.7153788,4.676445119176072
2024,1,14,3,-3.8920622,2.6624718,4.715602188654475
2024,1,14,4,-4.1472416,2.8186378,5.014412442491041
2024,1,14,5,-4.2346687,3.1778536,5.294447343238981
2024,1,14,6,-3.7506351,3.3839407,5.051565959731214
2024,1,14,7,-3.373438,3.8166618,5.093818871997584
2024,1,14,8,-2.58805,4.2910194,5.01107274521119
2024,1,14,9,-1.9002047,4.3311234,4.729630771518665
2024,1,14,10,-2.404995,3.7236443,4.432778736796881
2024,1,14,11,-2.231268,3.1681614,3.875022990697005
2024,1,14,12,-1.7459955,2.2612362,2.856867072830266
2024,1,14,13,-1.6592579,1.463172,2.2122407018460954
2024,1,14,14,-1.4131498,1.1768618,1.8390204081630432
2024,1,14,15,-1.1992474,1.081914,1.6151569651344093
2024,1,14,16,-0.808794,1.1398697,1.3976589996967947
2024,1,14,17,-0.87062645,0.9415903,1.2824128527853462
2024,1,14,18,-1.2813644,0.81019783,1.5160195758993757
2024,1,14,19,-1.5820704,0.8481989,1.7951010981438498
2024,1,14,20,-1.301178,0.7833128,1.5187636651480556
2024,1,14,21,-0.7963387,0.460886,0.9200930363783902
2024,1,14,22,-0.84045506,0.32600307,0.9014669736334011
2024,1,14,23,-0.54924303,0.031989098,0.5501738012570278
2024,1,15,0,-0.24663317,-0.5745449,0.6252437694745815
2024,1,15,1,-0.65475404,0.042817116,0.6561525445644282
2024,1,15,2,-0.26513672,0.45408154,0.5258208063263216
2024,1,15,3,0.32362247,0.8908911,0.9478493591774487
2024,1,15,4,0.3680039,0.45972824,0.5888776863702821
2024,1,15,5,0.70693535,-0.08825302,0.7124227532589785
2024,1,15,6,1.0057278,-0.31233215,1.0531095466341567
2024,1,15,7,0.74787426,-0.22507697,0.7810093166320039
2024,1,15,8,0.97603416,-0.2246418,1.0015521096809619
2024,1,15,9,1.3271894,-0.43539524,1.3967823165876712
2024,1,15,10,1.2801225,-0.39253998,1.3389553005315142
2024,1,15,11,1.1774917,-0.52137756,1.2877582011285655
2024,1,15,12,0.7100706,-1.0979958,1.3075912801644192
2024,1,15,13,0.047430992,-0.8167124,0.8180885097408922
2024,1,15,14,-0.98738384,-0.3505373,1.0477610658617267
2024,1,15,15,-1.3938055,0.24102879,1.4144923676315517
2024,1,15,16,-1.2206802,0.37524033,1.2770534611974982
2024,1,15,17,-1.4743938,0.5069561,1.5591156778139157
2024,1,15,18,-1.7698984,0.69158936,1.9002200490056678
2024,1,15,19,-1.7047834,0.78902435,1.878522293114499
2024,1,15,20,-1.6348181,0.728302,1.7897077837514932
2024,1,15,21,-1.2965965,0.6425524,1.447078473934494
2024,1,15,22,-1.3808432,0.61243916,1.5105659730081247
2024,1,15,23,-1.2392864,0.5658188,1.3623442064526234
2024,1,16,0,-1.196868,0.48623753,1.29186679040781
2024,1,16,1,-0.7865677,0.36077976,0.8653616380736049
2024,1,16,2,-0.63099,0.5162258,0.8152530329919547
2024,1,16,3,-0.5680812,0.4940014,0.752830407078602
2024,1,16,4,-0.63499266,0.6095547,0.8802116899646947
2024,1,16,5,0.34557372,0.2656412,0.43587435346167186
2024,1,16,6,1.3507905,-0.22679806,1.3696978993679056
2024,1,16,7,1.5426452,-0.75725174,1.7184831856581804
2024,1,16,8,1.5164301,-1.0691833,1.855455039388494
2024,1,16,9,1.5441922,-1.3104553,2.0252957034872163
2024,1,16,10,1.4804565,-1.2436266,1.9334835066515919
2024,1,16,11,1.3352779,-1.4703722,1.9861927189620674
2024,1,16,12,1.1213431,-1.5271454,1.8946196075928015
2024,1,16,13,0.89929336,-1.1832161,1.4861792894207717
2024,1,16,14,0.5348337,-1.4555435,1.5506946994643742
2024,1,16,15,-0.6110306,-0.30829334,0.6843998488354605
2024,1,16,16,-0.9842348,0.2616663,1.0184239846124614
2024,1,16,17,-1.0296288,0.67524815,1.2312982697630084
2024,1,16,18,-0.9971247,0.6920757,1.213765391896937
2024,1,16,19,-1.1393471,0.7010975,1.3377778024706368
2024,1,16,20,-1.2275286,0.69053745,1.4084276228678747
2024,1,16,21,-1.2513695,0.6623287,1.4158407042181747
2024,1,16,22,-1.2744694,0.6793871,1.4442434043287107
2024,1,16,23,-1.3343067,0.67059326,1.493341801958817
2024,1,17,0,-1.3046741,0.6309538,1.4492333550766978
2024,1,17,1,-1.3382435,0.5991945,1.4662638591307424
2024,1,17,2,-1.4878063,0.61253357,1.608963958565266
2024,1,17,3,-1.6419001,0.715559,1.7910501126796232
2024,1,17,4,-2.2084007,0.9450426,2.402111426024502
2024,1,17,5,-1.563591,0.60742664,1.6774337402852244
2024,1,17,6,-1.0454082,0.35029155,1.1025346148689104
2024,1,17,7,-0.8984575,0.4212742,0.9923194380899997
2024,1,17,8,-0.73769665,0.580513,0.9387181087425376
2024,1,17,9,-0.14862537,0.38332748,0.411131927535764
2024,1,17,10,0.09518814,-0.19251442,0.21476169094831044
2024,1,17,11,0.20414352,-0.99410343,1.0148478759802047
2024,1,17,12,0.19507504,-1.2198553,1.2353547033434746
2024,1,17,13,-0.46887589,-1.7723513,1.8333231035271345
2024,1,17,14,-1.4609365,-0.47432613,1.5360080968300247
2024,1,17,15,-1.2765179,0.41220093,1.3414199462716934
2024,1,17,16,-1.5109758,0.6897726,1.6609738799814082
2024,1,17,17,-1.649888,0.8099308,1.837965843826954
2024,1,17,18,-1.5621843,0.7966013,1.753565943077276
2024,1,17,19,-1.4730463,0.76170254,1.6583293297379007
2024,1,17,20,-1.435894,0.7196646,1.6061471643619503
2024,1,17,21,-1.2649384,0.6176195,1.4076657647729434
2024,1,17,22,-1.3063383,0.6550722,1.461382695951661
2024,1,17,23,-1.2501888,0.6227884,1.3967238567672944
2024,1,18,0,-1.2586527,0.62491226,1.405247992998759
2024,1,18,1,-1.2481565,0.6695919,1.416420871303956
2024,1,18,2,-1.1855001,0.66848564,1.3609862771390693
2024,1,18,3,-1.1769228,0.69392014,1.3662622102915363
2024,1,18,4,-1.3499918,0.70229053,1.521739087775071
2024,1,18,5,-1.1753721,0.8533359,1.4524743772092452
2024,1,18,6,-0.13228226,0.9625213,0.9715687709256012
2024,1,18,7,0.29159927,1.3731325,1.4037531510498475
2024,1,18,8,0.8195133,1.7844379,1.9636243743760666
2024,1,18,9,1.4437828,1.8880907,2.3768456819229846
2024,1,18,10,1.7127323,1.4566174,2.24837410209241
2024,1,18,11,1.8002777,0.9616721,2.041032364590452
2024,1,18,12,1.1705618,0.09278828,1.1742336096492751
2024,1,18,13,1.4969835,-0.84668446,1.7198355303134882
2024,1,18,14,0.6086159,-0.904459,1.090164834150206
2024,1,18,15,-0.36684704,0.14331913,0.39384911132898365
2024,1,18,16,-0.43111134,0.46329403,0.6328493828246319
2024,1,18,17,-0.9903631,0.8442793,1.3013941100799267
2024,1,18,18,-0.95113087,0.62507534,1.1381428325054077
2024,1,18,19,-1.1533375,0.63285637,1.3155586354996516
2024,1,18,20,-1.2309303,0.6317072,1.38356187033701
2024,1,18,21,-1.222002,0.62694836,1.3734457403855076
2024,1,18,22,-1.4586945,0.7319994,1.632057792922118
2024,1,18,23,-1.2493954,0.6724396,1.4188600262443793
2024,1,19,0,-1.0238132,0.5800915,1.1767326319794427
2024,1,19,1,-0.77638245,0.42720318,0.8861558883998764
2024,1,19,2,-0.59837246,0.3343382,0.6854426484046916
2024,1,19,3,-0.5229416,0.28983116,0.5978879561033963
2024,1,19,4,-0.5783558,0.30455017,0.6536407464942608
2024,1,19,5,0.15944862,0.104412675,0.19059346858369788
2024,1,19,6,0.7317434,-0.14320493,0.7456246024986607
2024,1,19,7,1.1439505,-0.25213623,1.1714074180258056
2024,1,19,8,1.588531,-0.42284298,1.6438451807239638
2024,1,19,9,1.8097775,-0.7449827,1.9571136516286636
2024,1,19,10,1.7052555,-0.9497757,1.9519145015446593
2024,1,19,11,1.8327322,-1.2768755,2.233678211214825
2024,1,19,12,1.5005941,-1.2036123,1.9236593787338723
2024,1,19,13,1.4021231,-1.4633799,2.0266794971215067
2024,1,19,14,0.59991646,-1.9704599,2.0597602103624633
2024,1,19,15,-0.70050526,-1.5867672,1.7345136929351366
2024,1,19,16,-1.4299917,-0.5128794,1.5191845099102808
2024,1,19,17,-1.4015694,0.20913601,1.4170866449643131
2024,1,19,18,-1.0321379,0.39193153,1.1040466074914392
2024,1,19,19,-1.1122732,0.4878664,1.2145638449511116
2024,1,19,20,-1.1820974,0.55233765,1.3047724788451456
2024,1,19,21,-1.1841774,0.57045555,1.3144183684745776
2024,1,19,22,-1.194169,0.6606331,1.3647255338262683
2024,1,19,23,-1.0492277,0.60905933,1.2131908625794567
2024,1,20,0,-0.963006,0.539279,1.1037220739073574
2024,1,20,1,-0.89293385,0.4563589,1.0027932522972018
2024,1,20,2,-0.9102278,0.44901466,1.0149525957601138
2024,1,20,3,-0.91577625,0.48133945,1.0345693866040002
2024,1,20,4,-1.174593,0.61320686,1.3250250211716847
2024,1,20,5,-0.5963607,0.77130485,0.9749652454956023
