year,month,day,hour,u_wind,v_wind,wind_speed
2022,1,6,14,0.5599543,-1.8830614,1.9645531481836365
2022,1,6,15,0.4688211,-2.0125113,2.066396568065913
2022,1,6,16,-0.0114376545,-1.9224844,1.9225184212547468
2022,1,6,17,0.088961065,-1.6609783,1.6633589635022976
2022,1,6,18,0.33223474,-1.5978861,1.6320600065258304
2022,1,6,19,0.30509746,-1.5806894,1.6098644462862441
2022,1,6,20,0.017002583,-1.5413208,1.5414145771771866
2022,1,6,21,-0.2466948,-1.3524399,1.3747552349283023
2022,1,6,22,-0.5066831,-0.9888115,1.1110697294483858
2022,1,6,23,-0.33953977,-0.89053535,0.953068974799258
2022,1,7,0,-0.31051928,-0.9098635,0.9613915745900384
2022,1,7,1,-0.46885574,-0.74695015,0.8819071547206957
2022,1,7,2,-0.50130373,-0.5886183,0.7731603390640636
2022,1,7,3,-0.593315,-0.5386648,0.8013628899963894
2022,1,7,4,-0.9259701,-0.5032377,1.0538827219455462
2022,1,7,5,-0.9270191,-0.5546074,1.080256361252674
2022,1,7,6,-0.57844734,-0.3926382,0.6991180791271548
2022,1,7,7,-0.16496068,-0.059617996,0.17540334149628842
2022,1,7,8,0.28049207,0.04674244,0.2843600806511277
2022,1,7,9,0.6352398,-0.13066578,0.648539223070819
2022,1,7,10,1.2167197,-0.21476936,1.2355293688123627
2022,1,7,11,1.4610028,-0.9432764,1.7390513610755904
2022,1,7,12,1.1686537,-1.2576494,1.716809133400111
2022,1,7,13,0.92935187,-1.0960512,1.4370188445750207
2022,1,7,14,0.5250304,-0.7504349,0.9158653812242553
2022,1,7,15,-0.33922565,-0.0006637573,0.3392262992146502
2022,1,7,16,-0.8523979,0.5265207,1.0019013374285748
2022,1,7,17,-0.79433346,0.3229952,0.8574914183228224
2022,1,7,18,-0.6587753,0.0417881,0.6600993715175001
2022,1,7,19,-1.0065165,0.04988861,1.0077520780957037
2022,1,7,20,-1.1475677,0.41046047,1.2187655794946648
2022,1,7,21,-1.3728218,0.6945682,1.5385268031234733
2022,1,7,22,-1.6064577,0.6595087,1.736565031039084
2022,1,7,23,-1.1337166,0.31277466,1.1760702691398013
2022,1,8,0,-1.0325699,0.2729289,1.0680312490168524
2022,1,8,1,-1.033742,0.46184182,1.1322191879128454
2022,1,8,2,-0.98919487,0.62303746,1.1690518227309306
2022,1,8,3,-0.85428715,0.606156,1.0474882417088782
2022,1,8,4,-1.1916904,0.601916,1.3350764045057975
2022,1,8,5,-0.7634754,0.7125289,1.0443141889052043
2022,1,8,6,0.4190188,0.60259324,0.7339587015784151
2022,1,8,7,1.2502593,0.15336746,1.2596308369739493
2022,1,8,8,1.4124848,-0.054475665,1.413534863239502
2022,1,8,9,1.2772214,-0.23659134,1.2989496032485444
2022,1,8,10,0.27226746,0.50163114,0.5707568410032171
2022,1,8,11,0.38845354,0.4902115,0.6254625944216449
2022,1,8,12,0.8454896,-0.093764305,0.850672936214039
2022,1,8,13,0.39323968,-0.7853117,0.8782664219814637
2022,1,8,14,-0.8835144,-0.39017773,0.9658345412380064
2022,1,8,15,-1.1939287,0.21535683,1.2131959231140272
2022,1,8,16,-1.098628,0.45561695,1.1893571311316613
2022,1,8,17,-0.86171055,0.48151207,0.9871164786863758
2022,1,8,18,-1.0112572,0.5186256,1.136491793992273
2022,1,8,19,-1.0229263,0.48965168,1.1340798232424834
2022,1,8,20,-0.9254465,0.43292445,1.0217019244282235
2022,1,8,21,-0.9033308,0.4379992,1.003917242095479
2022,1,8,22,-1.0512037,0.45371598,1.1449399406660548
2022,1,8,23,-1.0575495,0.48515326,1.163522487580755
2022,1,9,0,-0.91303635,0.4541279,1.019738950179153
2022,1,9,1,-0.7605667,0.37500924,0.8479938983591431
2022,1,9,2,-0.68815327,0.34227163,0.7685732136342726
2022,1,9,3,-0.8870268,0.43259215,0.9868903139764378
2022,1,9,4,-1.2339945,0.6799786,1.4089404867583186
2022,1,9,5,-0.87970734,0.7317344,1.144255313567347
2022,1,9,6,-0.08556807,0.73965895,0.7445920088153658
2022,1,9,7,0.42632473,0.6847599,0.8066281127600176
2022,1,9,8,0.8713539,0.49875158,1.0039974106611853
2022,1,9,9,1.1256891,-0.0041025877,1.1256966248432811
2022,1,9,10,0.92404234,-0.24196517,0.9551970474373233
2022,1,9,11,0.99906874,-0.7583275,1.2542722649006541
2022,1,9,12,0.99293065,-1.5140104,1.8105631326744556
2022,1,9,13,-0.65604305,-1.2203131,1.38548059573361
2022,1,9,14,-1.5363436,-0.101501465,1.5396928675376724
2022,1,9,15,-1.2235804,0.36775303,1.2776506520290312
2022,1,9,16,-1.357584,0.5941631,1.4819123216249177
2022,1,9,17,-1.4527779,0.73315,1.6272899090951276
2022,1,9,18,-1.5277843,0.7978301,1.72355965627538
2022,1,9,19,-1.4968605,0.7919367,1.6934447433219493
2022,1,9,20,-1.3298206,0.68729144,1.4969276682184023
2022,1,9,21,-1.0899076,0.5389721,1.2158904473488148
2022,1,9,22,-0.7972727,0.3628351,0.8759526506947094
2022,1,9,23,-0.67431927,0.14595592,0.6899344931677392
2022,1,10,0,-0.7111683,0.13897741,0.7246206287360467
2022,1,10,1,-0.795084,0.25209075,0.8340913102175945
2022,1,10,2,-0.9035044,0.4246173,0.9983085660090263
2022,1,10,3,-1.034647,0.5359012,1.1651971823742702
2022,1,10,4,-1.1886597,0.66403127,1.3615613574238385
2022,1,10,5,-1.0252819,0.6402331,1.2087602775895019
2022,1,10,6,-0.17007434,0.5498742,0.5755752803717848
2022,1,10,7,0.46013075,0.31494212,0.5575920085839836
2022,1,10,8,0.96788263,-0.019012153,0.968069343402309
2022,1,10,9,1.1302922,-0.40567875,1.20088952585114
2022,1,10,10,0.8454713,-0.64186096,1.0615117765059465
2022,1,10,11,0.5126462,-0.64219093,0.8217148649763586
2022,1,10,12,0.076711655,-1.3212042,1.323429324787104
2022,1,10,13,-1.4066858,-0.020047188,1.406828671767021
2022,1,10,14,-1.4738512,0.5336733,1.5674962672840431
2022,1,10,15,-1.4413986,0.6986275,1.6017834834989488
2022,1,10,16,-1.7805557,0.84673136,1.9716319875145367
2022,1,10,17,-1.902462,0.9684443,2.1347707186808935
2022,1,10,18,-1.9673405,0.9946267,2.204475174839297
2022,1,10,19,-1.9652624,0.9665385,2.190080592696466
2022,1,10,20,-1.9275246,0.91572523,2.133987735213894
2022,1,10,21,-1.8684149,0.8771347,2.064058964191927
2022,1,10,22,-2.0606556,0.9207489,2.257006866177587
2022,1,10,23,-1.9914217,0.94310683,2.203454305937366
2022,1,11,0,-2.0648813,0.99058163,2.290193628136937
2022,1,11,1,-2.169612,1.0391172,2.405614375013794
2022,1,11,2,-2.1988316,1.1082981,2.462353512094385
2022,1,11,3,-2.2943583,1.1599684,2.570915484608104
2022,1,11,4,-2.4507446,1.1493893,2.7068884208872643
2022,1,11,5,-2.688158,1.4129279,3.0368666050882123
2022,1,11,6,-2.347642,1.4447169,2.7565612110632336
2022,1,11,7,-2.3442535,1.8408332,2.9806360869328654
2022,1,11,8,-2.0844069,1.970334,2.8682692007973025
2022,1,11,9,-1.7903004,1.8637652,2.584336719731816
2022,1,11,10,-1.6624727,1.4205722,2.1867420578589902
2022,1,11,11,-1.8620834,1.1539383,2.1906456363880804
2022,1,11,12,-2.5250635,1.0403309,2.730976768013958
2022,1,11,13,-2.616394,1.1819816,2.8709925469595508
2022,1,11,14,-3.1057186,1.4372667,3.422166519815975
2022,1,11,15,-3.3216705,1.553155,3.6668495209103638
2022,1,11,16,-3.300209,1.6130768,3.67333588522516
2022,1,11,17,-3.08364,1.663434,3.5036907719016788
2022,1,11,18,-3.0074625,1.6912158,3.450368302537848
2022,1,11,19,-3.0389442,1.7226579,3.493240963078802
2022,1,11,20,-2.9859476,1.7111069,3.441477870666902
2022,1,11,21,-2.963931,1.7368937,3.435358355929166
2022,1,11,22,-3.0599146,1.8533332,3.577418254929352
2022,1,11,23,-2.989067,1.8162171,3.4975943763237103
2022,1,12,0,-2.8177414,1.7886989,3.3375305781822373
2022,1,12,1,-2.550558,1.7173023,3.074812813491848
2022,1,12,2,-2.3393974,1.6771011,2.878445510223404
2022,1,12,3,-2.3037233,1.7626189,2.9006838141685156
2022,1,12,4,-2.3163671,1.995218,3.0571967211798676
2022,1,12,5,-2.1244984,2.6361573,3.3856784382546237
2022,1,12,6,-1.2952232,3.0214515,3.287365546514773
2022,1,12,7,-0.65694237,4.201366,4.252416854093296
2022,1,12,8,-0.18636608,4.216037,4.2201538581272935
2022,1,12,9,-0.037290573,4.0044885,4.004662092930123
2022,1,12,10,0.61912537,3.071275,3.1330570245266305
2022,1,12,11,0.60420704,1.8788016,1.9735656915310225
2022,1,12,12,0.6941986,1.4521322,1.6095340030245198
2022,1,12,13,0.9771414,1.5118887,1.8001702271318436
2022,1,12,14,-0.06619167,1.039145,1.0412510041924186
2022,1,12,15,-0.31411737,0.7437782,0.8073882442739705
2022,1,12,16,-0.9357004,0.5698534,1.095567522142565
2022,1,12,17,-1.1533833,0.79950273,1.4033878825164667
2022,1,12,18,-1.6139545,1.0830432,1.943664549667176
2022,1,12,19,-1.8224277,1.2548244,2.2126516168028885
2022,1,12,20,-1.8898697,1.3481534,2.3214488810775893
2022,1,12,21,-1.8878059,1.3295188,2.3089892785725774
2022,1,12,22,-1.8864803,1.3022127,2.2922840130170257
2022,1,12,23,-2.085372,1.264076,2.4385783517914774
2022,1,13,0,-2.1444054,1.2250743,2.4696723241008605
2022,1,13,1,-1.9850922,1.182195,2.3104492618290324
2022,1,13,2,-1.9011698,1.2015555,2.249040265845964
2022,1,13,3,-1.8088665,1.1884334,2.1643410047670986
2022,1,13,4,-1.9075899,1.3188194,2.319091178325081
2022,1,13,5,-1.7201605,1.419029,2.229931700146364
2022,1,13,6,-1.0477133,1.9172724,2.1848653868007113
2022,1,13,7,-0.21417904,2.3538985,2.36362241651779
2022,1,13,8,0.028300405,2.6554277,2.655578496799304
2022,1,13,9,-0.25034618,2.7111535,2.7226873767496005
2022,1,13,10,-1.177844,2.678221,2.925779256413833
2022,1,13,11,-1.6723261,2.2760787,2.8243952977013236
2022,1,13,12,-1.6099844,1.4118589,2.141353628182465
2022,1,13,13,-2.3625383,1.4557837,2.7750484050708493
2022,1,13,14,-2.9882727,1.6706948,3.4235938340208425
2022,1,13,15,-3.1541586,1.840056,3.651646518566808
2022,1,13,16,-3.2441635,1.9727101,3.7968647813070717
2022,1,13,17,-3.3311548,2.0926714,3.9339377246646055
2022,1,13,18,-3.4795218,2.20306,4.118318175318025
2022,1,13,19,-3.5931635,2.2033107,4.214902375196132
2022,1,13,20,-3.7025127,2.1930246,4.303249661479523
2022,1,13,21,-3.6945763,2.2245743,4.312612283143156
2022,1,13,22,-3.5747776,2.1230137,4.1576702887798165
2022,1,13,23,-3.7052813,2.273385,4.347112693985771
2022,1,14,0,-3.8357658,2.2816963,4.463097317282342
2022,1,14,1,-3.8340416,2.3206425,4.481657777583379
2022,1,14,2,-3.8598948,2.3494976,4.518730603750488
2022,1,14,3,-3.9756517,2.5305612,4.712700584276625
2022,1,14,4,-4.266471,2.920059,5.170059804433728
2022,1,14,5,-4.2975073,3.2876983,5.410871351372607
2022,1,14,6,-4.6523743,3.677393,5.9302449616267925
2022,1,14,7,-5.0288897,3.970252,6.407232820070073
2022,1,14,8,-5.233963,4.10358,6.650844880042123
2022,1,14,9,-5.117983,4.1286187,6.5756551850022875
2022,1,14,10,-4.649291,3.837841,6.028675722126582
2022,1,14,11,-4.4180956,3.5953288,5.696135344877952
2022,1,14,12,-4.215788,3.2380576,5.315814577327809
2022,1,14,13,-4.221712,2.9491696,5.149801423431248
2022,1,14,14,-4.233844,2.9586518,5.16517702633104
2022,1,14,15,-4.1370087,2.968729,5.091973360103241
2022,1,14,16,-4.1529913,2.8964057,5.0632502067391965
2022,1,14,17,-4.569459,3.0381632,5.487293571527627
2022,1,14,18,-4.884449,3.1642632,5.819828518877214
2022,1,14,19,-4.749048,3.0360067,5.636558855876016
2022,1,14,20,-4.3967915,2.9682655,5.3049387747018235
2022,1,14,21,-3.930807,2.8153234,4.835006736872222
2022,1,14,22,-3.7501135,2.7803943,4.668398410385797
2022,1,14,23,-3.067995,2.6758032,4.070935573112524
2022,1,15,0,-3.0847178,2.569306,4.014575493333607
2022,1,15,1,-3.4188986,2.1126359,4.018967249887912
2022,1,15,2,-3.43227,1.6482973,3.807540113801161
2022,1,15,3,-3.3083487,1.5358942,3.647484295316801
2022,1,15,4,-3.2553358,1.5394512,3.600988940066578
2022,1,15,5,-3.1228657,1.6476767,3.530882122694623
2022,1,15,6,-2.5559149,1.6122847,3.0219468383589976
2022,1,15,7,-2.3295965,1.9024656,3.0077225992133507
2022,1,15,8,-1.8965273,2.5829766,3.204463102319051
2022,1,15,9,-1.7480526,3.3805318,3.8057434294568644
2022,1,15,10,-1.488945,3.945525,4.217122741350448
2022,1,15,11,-1.546279,3.8215628,4.122538124085636
2022,1,15,12,-3.86372,3.6978445,5.348119834263177
2022,1,15,13,-4.9409695,3.7712822,6.215766137624812
2022,1,15,14,-4.4465685,3.3727496,5.5809865588393714
2022,1,15,15,-4.6458616,3.3642466,5.736042666894267
2022,1,15,16,-4.190421,3.2748141,5.318273837547867
2022,1,15,17,-3.7819872,2.9398859,4.7902354791782695
2022,1,15,18,-3.444602,2.7604918,4.414249456960276
2022,1,15,19,-2.9216452,2.8368385,4.072304390687679
2022,1,15,20,-3.529933,3.6345663,5.066606265923441
2022,1,15,21,-4.793459,3.578065,5.981621616013573
2022,1,15,22,-3.4442816,2.8848727,4.492834955750979
2022,1,15,23,-2.9680176,2.347478,3.784148635509132
2022,1,16,0,-2.3913927,2.1996214,3.2491681332085727
2022,1,16,1,-1.6484547,2.820452,3.2668566128393683
2022,1,16,2,-1.4949789,2.8385034,3.2081245696745437
2022,1,16,3,-1.904562,2.7240667,3.3238375368473565
2022,1,16,4,-2.1777802,2.6587906,3.436843578131123
2022,1,16,5,-2.5346985,2.423356,3.50675790321775
2022,1,16,6,-2.44798,2.3575022,3.398591244961154
2022,1,16,7,-1.9816227,2.2805698,3.021229399472849
2022,1,16,8,-1.0404749,2.6039267,2.8041080656255426
2022,1,16,9,-0.299963,2.7371507,2.7535380122987565
2022,1,16,10,-0.09616089,1.9336864,1.9360759065079984
2022,1,16,11,-0.48100567,1.410526,1.4902852595824545
2022,1,16,12,-0.17532063,0.75565314,0.775724818525223
2022,1,16,13,-0.04820633,1.4271021,1.4279160417938734
2022,1,16,14,-1.0740347,0.8731287,1.384161936043792
2022,1,16,15,-1.1517801,0.6328969,1.3142130537370145
2022,1,16,16,-1.1898842,0.6380651,1.3501671922659708
2022,1,16,17,-1.1982679,0.6028927,1.341389448319543
2022,1,16,18,-0.8067608,0.7679713,1.1138414840797655
2022,1,16,19,-1.0318823,0.826149,1.3218559682228967
2022,1,16,20,-1.691329,0.87069136,1.9022873697223925
2022,1,16,21,-1.803277,0.42616647,1.8529505820613088
2022,1,16,22,-1.5452938,0.6668514,1.683040030553741
2022,1,16,23,-1.1730089,0.7531334,1.3939726920052546
2022,1,17,0,-0.9979372,0.7328372,1.238115108536488
2022,1,17,1,-0.9611578,0.6554576,1.1633782705163667
2022,1,17,2,-0.8478924,1.0655811,1.361757898148183
2022,1,17,3,-0.85189265,0.8252394,1.186061207341038
2022,1,17,4,-0.7765112,0.8349189,1.1402013982064925
2022,1,17,5,-0.23737144,1.076171,1.1020387067821673
2022,1,17,6,0.3059184,1.1331117,1.1736814832420228
2022,1,17,7,0.47865677,1.4695922,1.545578719017846
2022,1,17,8,0.09280658,1.9638206,1.9660122884165632
2022,1,17,9,-0.28500694,2.1365361,2.155461795988991
2022,1,17,10,0.2298938,2.4244874,2.435362413017835
2022,1,17,11,0.583977,1.6739948,1.7729319332545328
2022,1,17,12,0.6116948,0.78939414,0.9986559230416883
2022,1,17,13,0.41193056,0.40163416,0.5753231987076247
2022,1,17,14,-0.64992714,0.63355803,0.9076348770061328
2022,1,17,15,-1.0813951,1.0301056,1.493496902246372
2022,1,17,16,-0.9700432,0.78688145,1.2490661259704743
2022,1,17,17,-1.2976961,0.90840733,1.5840514768614906
2022,1,17,18,-1.5704918,1.1022255,1.9186833012430118
2022,1,17,19,-1.9407425,1.2578685,2.3127288335495093
2022,1,17,20,-2.2437363,1.366531,2.6271199914901797
2022,1,17,21,-2.3947744,1.4372206,2.7929460396773496
2022,1,17,22,-2.426364,1.5196809,2.8629830426959977
2022,1,17,23,-2.6171026,1.530658,3.0318542301068
2022,1,18,0,-2.6261978,1.5048351,3.0267876912703864
2022,1,18,1,-2.6699657,1.5096747,3.067219372391828
2022,1,18,2,-2.7165203,1.6333452,3.169747511286126
2022,1,18,3,-2.905981,1.7244002,3.379094829169738
2022,1,18,4,-3.346036,2.1780748,3.992488775461852
2022,1,18,5,-3.303588,2.4888988,4.1362193015566575
2022,1,18,6,-3.3261175,2.9368129,4.437108022766836
2022,1,18,7,-3.700861,3.3811703,5.012851921432629
2022,1,18,8,-3.3329573,3.3877869,4.752441897906482
2022,1,18,9,-2.9041271,2.9974813,4.173589432989641
2022,1,18,10,-2.916212,1.8422031,3.449348535108103
2022,1,18,11,-3.186594,1.4026556,3.4816410092316623
2022,1,18,12,-2.615819,1.2459602,2.897399839680617
2022,1,18,13,-3.0358505,1.2533007,3.284379845720334
2022,1,18,14,-3.4521198,1.9549897,3.967255464211475
2022,1,18,15,-3.2917356,2.5045784,4.13623455630765
2022,1,18,16,-2.5706463,2.574441,3.638127068191387
2022,1,18,17,-2.0383482,3.1115396,3.7197502701912324
2022,1,18,18,-1.6848803,3.7017994,4.067202997522259
2022,1,18,19,-0.9649,3.303467,3.44150061683307
2022,1,18,20,0.8081122,3.9196024,4.0020405123187555
2022,1,18,21,1.2612224,4.1208053,4.309491601983293
2022,1,18,22,2.959318,3.8421082,4.849676109712247
2022,1,18,23,3.6830757,2.639204,4.531053326945616
2022,1,19,0,3.8952494,1.9756107,4.367608658948085
2022,1,19,1,3.3402529,1.9312125,3.858350835436763
2022,1,19,2,2.5554218,1.8939532,3.1807608311222535
2022,1,19,3,1.9454577,2.040154,2.819048405692137
2022,1,19,4,1.3462757,1.8774706,2.310271440089249
2022,1,19,5,1.2757031,2.0008194,2.372908927755808
2022,1,19,6,1.2707735,1.9725795,2.346472920447847
2022,1,19,7,1.369422,1.8640183,2.3129809343667587
2022,1,19,8,1.9890547,1.5855881,2.5437036255582504
2022,1,19,9,2.130702,1.0896392,2.393157882420701
2022,1,19,10,1.3178178,1.170999,1.7629187583086998
2022,1,19,11,0.9291129,0.85741234,1.2642811078232838
2022,1,19,12,0.66968364,0.38256288,0.7712525690081531
2022,1,19,13,0.31019014,-0.094552815,0.3242809869777428
2022,1,19,14,-0.7471485,0.24503517,0.7863034636454573
2022,1,19,15,-1.681817,0.8066473,1.8652582859760323
2022,1,19,16,-1.8248653,1.005333,2.0834653458456716
2022,1,19,17,-1.6874676,0.9596071,1.9412348260799874
2022,1,19,18,-1.7902384,1.0349426,2.0678635592942025
2022,1,19,19,-1.878437,1.0585203,2.1561518924490697
2022,1,19,20,-2.0066824,1.0640345,2.271330793703617
2022,1,19,21,-2.203,1.086683,2.456438340538725
2022,1,19,22,-2.3627949,1.1496015,2.627619291718224
2022,1,19,23,-2.542797,1.1409082,2.7870214654559353
2022,1,20,0,-2.6371098,1.1747656,2.8869399113459147
2022,1,20,1,-2.664299,1.1515455,2.9025069020526755
2022,1,20,2,-2.6957788,1.1984959,2.9501891343845785
2022,1,20,3,-2.7448502,1.2278337,3.0069549557752655
2022,1,20,4,-2.8544245,1.2291536,3.107822026203226
